   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	26676	10801	624	2681	659	402	1379	1625	3004	18171	68.1174
Kalmakanda	46810	22136	2071	3933	1085	486	1425	1684	3109	32820	70.1132
Modan	27368	13208	969	1763	894	301	1143	1258	2401	19536	71.3826
Purbadhala	58200	27059	1478	7085	1677	1197	1718	3726	5444	43940	75.4983
Kendua	55061	24289	1409	5300	2092	691	1677	4444	6121	39902	72.4687
Netrokona Sadar	65084	27400	3435	7157	1600	1339	3538	5490	9028	49959	76.7608
Durgapur	42821	16266	1083	6043	2003	999	1665	3643	5308	31702	74.0338
Barhatta	31596	14130	1319	3033	1480	413	1280	1965	3245	23620	74.7563
Mohonganj	33612	13617	1436	2712	1787	223	1209	1853	3062	22837	67.9430
Khaliajhuri	14652	5351	1129	1774	419	228	261	1025	1286	10187	69.5263

 
