   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	68371	21703	1661	14324	1253	4350	5825	4332	10157	53448	78.1735
Pirganj	95000	40574	3836	13139	3864	4104	4584	5740	10324	75841	79.8326
Pirgachha	74634	27183	2927	15496	3024	3509	3355	4119	7474	59613	79.8738
Badarganj	65899	22610	2037	8149	477	2788	9443	4265	13708	49769	75.5231
Mithapukur	116194	47871	5092	17896	2708	6182	4063	5706	9769	89518	77.0418
Kaunia	49095	17028	2053	10239	698	2647	2921	2795	5716	38381	78.1770
Rangpur Sadar	137028	50258	9151	24920	1473	6834	5402	8298	13700	106336	77.6017
Taraganj	35249	12974	912	4951	462	2539	2413	2972	5385	27223	77.2306

 
