   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	25953	12381	788	2717	260	935	1412	1191	2603	19684	75.8448
Kalmakanda	50446	24881	3329	5440	1419	1310	1983	1832	3815	40194	79.6773
Modan	26850	13878	1019	2385	515	905	1284	882	2166	20868	77.7207
Purbadhala	55651	23151	1645	8295	1151	1669	1543	2873	4416	40327	72.4641
Kendua	57726	25626	1782	5694	1843	1928	2540	4746	7286	44159	76.4976
Netrokona Sadar	67632	28124	3546	8462	532	2712	2898	3727	6625	50001	73.9310
Durgapur	45367	17053	2003	7909	1756	1631	1932	3566	5498	35850	79.0222
Barhatta	33473	14588	1607	4696	1349	867	1383	2389	3772	26879	80.3005
Mohonganj	31063	13625	1091	3396	1039	762	1403	2720	4123	24036	77.3782
Khaliajhuri	17116	7013	1364	2243	394	288	376	1534	1910	13212	77.1909

 
