   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	29436	14004	828	2960	503	724	1862	1581	3443	22462	76.3079
Kalmakanda	49166	26106	3513	5377	1396	1042	1992	1779	3771	41205	83.8079
Modan	26508	13403	985	2295	573	776	1328	876	2204	20236	76.3392
Purbadhala	56495	23862	1906	9266	1704	2031	2251	3749	6000	44769	79.2442
Kendua	58120	25925	1758	6119	1693	1050	2743	5196	7939	44484	76.5382
Netrokona Sadar	69647	27975	3309	8685	900	2605	3910	4746	8656	52130	74.8489
Durgapur	45777	16840	1883	7719	1759	1199	2272	3635	5907	35307	77.1283
Barhatta	34158	14933	1679	4796	1482	788	1509	2447	3956	27634	80.9005
Mohonganj	31232	13421	1177	3458	1269	637	1672	2650	4322	24284	77.7536
Khaliajhuri	16821	6885	1419	2242	453	245	435	1625	2060	13304	79.0916

 
