   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	95111	41883	8329	6417	3183	2136	1056	11604	12660	74608	78.4431
Nagarpur	65442	28568	4356	6881	1538	2922	365	4817	5182	49447	75.5585
Bhuapur	42689	15863	4019	7343	1450	2985	845	1447	2292	33952	79.5334
Ghatail	102627	43383	7137	13926	1841	4662	3551	5997	9548	80497	78.4365
Basail	38983	14809	2979	3841	2255	2310	889	3054	3943	30137	77.3081
Tangail Sadar	119632	39847	12945	18727	2414	7276	2980	9425	12405	93614	78.2516
Kalihati	85912	33939	8135	11699	2033	4184	1513	6421	7934	67924	79.0623
Modhupur	113683	53422	6037	16391	1373	4354	4413	6188	10601	92178	81.0834
Gopalpur	58102	21994	4902	9225	1523	2645	1895	3847	5742	46031	79.2245
Shakhipur	68303	32116	3988	4907	1423	1942	1875	3839	5714	50090	73.3350
Delduar	47595	18990	4057	4418	1043	1792	649	5277	5926	36226	76.1130

 
