   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56267	21492	3221	12588	1930	608	1356	2864	4220	44059	78.3034
Rayganj	65981	30875	2449	11629	2206	508	1629	2175	3804	51471	78.0088
Tarash	44304	21195	1443	6369	1020	841	1654	1139	2793	33661	75.9773
Sirajganj Sadar	103926	40151	10234	18433	3475	939	1906	2324	4230	77462	74.5357
Kamarkhand	27548	11326	1395	4722	1070	450	473	959	1432	20395	74.0344
Chouhali	17004	6079	1075	3495	847	412	269	418	687	12595	74.0708
Ullahpara	120859	50083	7210	23938	2667	1359	2654	4315	6969	92226	76.3088
Belkuchi	62174	27645	5808	7881	1832	324	886	1090	1976	45466	73.1270
Shazadpur	118164	43879	7543	25791	3356	682	1057	3415	4472	85723	72.5458

 
