   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	30891	10332	3314	3399	1730	2469	1053	1714	2767	24011	77.7281
Rangunia	71749	28276	4013	8611	3448	3056	761	5844	6605	54009	75.2749
Doublemooring	45161	16322	6785	5619	1320	1582	787	1876	2663	34291	75.9306
Fatichhari	101820	36898	7163	14068	3135	6107	623	7255	7878	75249	73.9039
Hathazari	71991	30759	7712	5211	2624	2849	767	4902	5669	54824	76.1540
Sitakunda	74583	27948	5416	10013	3120	3165	416	4692	5108	54770	73.4350
Mirsharai	80735	29359	5110	13899	4355	3201	121	5460	5581	61505	76.1813
Rawzan	61775	24260	4233	6784	4133	2695	1014	5076	6090	48195	78.0170
Sandwip	55143	23026	2277	11015	2532	992	323	926	1249	41091	74.5172
Boalkhali	44454	18729	2783	4198	2727	2584	667	3858	4525	35546	79.9613
Chandlaish	43199	17425	3329	3519	2261	1239	502	4458	4960	32733	75.7726
Banshkhali	80812	33960	5456	11810	2093	3472	1114	4577	5691	62482	77.3177
Satkania	67437	29265	4164	8775	1907	2417	667	4096	4763	51291	76.0577
Anwara	47284	20377	2476	4526	1933	1657	590	3262	3852	34821	73.6422
Patiya	97562	38510	6390	9895	4133	5223	1198	7282	8480	72631	74.4460
Lohagora	57168	23140	3653	11323	1962	1724	473	4067	4540	46342	81.0628

 
