   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	65933	22970	4947	13188	2250	1111	2659	6242	8901	53367	80.9413
Jessore Sadar	138483	45787	10309	27866	4775	4057	5637	10283	15920	108714	78.5035
Sarsa	76232	27023	5485	17165	1767	982	2197	4377	6574	58996	77.3901
Keshobpur	55993	20277	2704	12783	1365	1020	2792	4247	7039	45188	80.7029
Bagherpara	43592	18003	2831	6316	1656	1730	1304	3539	4843	35379	81.1594
Monirampur	91450	29842	4088	26533	2031	1796	6341	6630	12971	77261	84.4844
Abhaynagar	54798	17875	3832	12748	1693	591	2284	5249	7533	44272	80.7913
Chowgachha	52295	17654	3526	9809	1489	1403	1693	5244	6937	40818	78.0534

 
