   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	88356	25639	9942	15537	5483	2822	825	6885	7710	67133	75.9801
Nasirnagar	55158	21800	3653	6864	867	815	1010	5126	6136	40135	72.7637
Nabinagar	88790	29396	9210	13447	2933	618	768	7535	8303	63907	71.9754
Kashba	64161	19846	6830	9780	3936	1497	677	5524	6201	48090	74.9521
Sarail	51623	16167	4413	9057	1979	2195	437	3507	3944	37755	73.1360
Bancharampur	56085	16181	3716	12009	2746	2101	247	5003	5250	42003	74.8917
Akhaura	28849	9580	1680	4824	1026	762	937	2453	3390	21262	73.7010
Ashuganj	27181	8156	2876	4077	1795	690	177	3215	3392	20986	77.2083
Bijoy Nagar	46847	14095	3163	8549	3127	1213	893	3912	4805	34952	74.6088

 
