   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Naogaon Sadar	60727	26051	2792	6802	1535	1864	611	9801	10412	49456	81.4399
Mohadebpur	69558	33206	2173	5370	1263	1074	2380	9353	11733	54819	78.8105
Manda	90753	44199	1792	8455	2811	1763	1868	12068	13936	72956	80.3896
Badalgachhi	47707	17320	2096	7690	921	491	1319	8178	9497	38015	79.6843
Rani Nagar	40943	18211	2266	3819	535	976	1588	4603	6191	31998	78.1526
Patnitola	53955	27380	2448	2855	959	1050	3052	5551	8603	43295	80.2428
Atrai	46265	21007	3143	2923	1503	653	1982	5451	7433	36662	79.2435
Dhamoirhat	43008	20518	1508	4500	837	270	2388	4058	6446	34079	79.2387
Niamatpur	57052	26674	2896	4414	1739	1440	2389	7646	10035	47198	82.7280
Porsa	28590	13597	1424	2603	1018	531	1792	2230	4022	23195	81.1298
Sapahar	36520	17452	1727	4053	255	541	2939	1848	4787	28815	78.9020

 
