   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	35120	14260	1808	5007	1181	1598	485	2009	2494	26348	75.0228
Pabna Sadar	133916	41710	10455	29895	5133	4045	5669	7357	13026	104264	77.8578
Chatmohor	73708	30169	5040	7559	3143	1951	989	7054	8043	55905	75.8466
Ishwardi	71280	23281	9087	11566	1873	3611	809	5152	5961	55379	77.6922
Faridpur	27630	9138	1696	6297	989	1070	898	1537	2435	21625	78.2664
Sujanagar	61798	19779	3210	11743	4790	2181	631	5009	5640	47343	76.6093
Santhia	90615	34925	5145	21663	3001	2356	1447	5125	6572	73662	81.2912
Bera	56837	24259	3273	9918	2025	1940	791	2923	3714	45129	79.4007
Bhangoora	29199	13197	2855	2537	1177	749	980	1449	2429	22944	78.5780

 
