   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	93336	42152	7778	5176	2689	1123	919	12276	13195	72113	77.2617
Nagarpur	65367	29158	3927	6491	1451	2217	374	4962	5336	48580	74.3188
Bhuapur	42541	16245	3979	7002	998	2467	924	1528	2452	33143	77.9084
Ghatail	101543	44506	6955	13957	1683	3319	3304	5702	9006	79426	78.2191
Basail	37743	15335	3086	4047	1647	1076	994	2685	3679	28870	76.4910
Tangail Sadar	116709	41137	11252	18852	2463	6105	3023	9621	12644	92453	79.2167
Kalihati	84288	34234	7983	12114	2222	3870	1476	6427	7903	68326	81.0625
Modhupur	112440	50854	4507	14779	901	2186	4272	5596	9868	83095	73.9016
Gopalpur	58488	22879	5274	9968	1068	1611	1732	3025	4757	45557	77.8912
Shakhipur	69509	33318	3595	3838	928	619	1942	4255	6197	48495	69.7679
Delduar	46379	17558	3338	4251	892	1174	543	5338	5881	33094	71.3556

 
