   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	15579	5647	1178	2977	989	120	407	729	1136	12047	77.3285
Khagrachhari Sadar	15628	6351	531	2754	284	444	352	680	1032	11396	72.9204
Mahalchhari	8198	3260	285	1086	199	144	280	352	632	5606	68.3825
Panchhari	9648	5342	156	849	124	167	162	222	384	7022	72.7819
Ramgarh	10058	4010	376	1325	435	304	112	323	435	6885	68.4530
Manikchhari	9339	2743	304	1952	395	186	178	821	999	6579	70.4465
Matiranga	21114	8315	851	4035	468	377	590	1278	1868	15914	75.3718
Lakshmichhari	4755	2342	108	380	170	23	42	243	285	3308	69.5689

 
