   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	14957	5020	1031	2768	1063	130	473	777	1250	11262	75.2958
Khagrachhari Sadar	15321	6085	402	2761	390	328	437	687	1124	11090	72.3843
Mahalchhari	7928	2784	213	939	297	92	194	388	582	4907	61.8946
Panchhari	9646	5213	150	766	133	102	168	231	399	6763	70.1120
Ramgarh	9730	4005	300	1271	507	162	25	354	379	6624	68.0781
Manikchhari	8551	2739	274	1732	396	103	147	716	863	6107	71.4185
Matiranga	19682	8036	759	3943	646	152	521	1319	1840	15376	78.1221
Lakshmichhari	3777	1536	88	338	162	6	29	202	231	2361	62.5099

 
