   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	49232	19156	2316	5262	1955	2136	370	4262	4632	35457	72.0202
Sherpur	75070	38096	2972	6338	1205	809	1665	3665	5330	54750	72.9319
Shibganj	86875	40269	3276	8936	1473	1987	3467	5026	8493	64434	74.1686
Dhunot	64186	27438	2018	9912	1236	727	1820	3128	4948	46279	72.1014
Dupchanchia	41480	19624	1319	4604	1255	590	2397	2605	5002	32394	78.0955
Nandigram	42778	22317	761	2075	578	257	1478	2061	3539	29527	69.0238
Adamdighi	43303	21797	2223	3401	904	548	833	4105	4938	33811	78.0800
Bogra Sadar	89481	35925	7090	9837	3142	3750	2130	5532	7662	67406	75.3300
Kahaloo	52759	26957	2758	3373	1040	921	2883	2720	5603	40652	77.0523
Gabtali	67877	27183	2642	11561	1202	2259	914	3709	4623	49470	72.8818
Sonatola	37736	17183	2014	4093	1195	521	313	2308	2621	27627	73.2113
Shajahanpur	68720	31744	5820	7440	1916	1700	1400	2983	4383	53003	77.1289

 
