   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	61692	20786	667	11477	768	1842	5016	4371	9387	44927	72.8247
Pirganj	87586	40379	3037	13838	3445	1098	4105	3878	7983	69780	79.6703
Pirgachha	72089	30590	2095	14936	2030	1270	2620	4428	7048	57969	80.4131
Badarganj	62596	23211	1626	6127	700	933	8587	6163	14750	47347	75.6390
Mithapukur	115251	51900	4460	19291	2175	2068	3724	5220	8944	88838	77.0822
Kaunia	47418	17678	1472	11120	586	1024	2447	2366	4813	36693	77.3820
Rangpur Sadar	128386	48017	7463	30268	1442	2877	3839	6431	10270	100337	78.1526
Taraganj	30844	11746	735	3749	567	925	2905	2785	5690	23412	75.9046

 
