   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	63042	20041	906	13017	909	2349	5684	4548	10232	47454	75.2736
Pirganj	89563	40487	3079	14347	3380	1591	4403	4399	8802	71686	80.0397
Pirgachha	73123	30140	2433	16000	2197	1586	2939	4524	7463	59819	81.8060
Badarganj	64267	23109	1649	6604	662	1520	9911	6085	15996	49540	77.0847
Mithapukur	117112	51241	4769	19533	2248	2952	4288	5539	9827	90570	77.3362
Kaunia	48548	17239	1487	11649	760	1134	2960	2604	5564	37833	77.9291
Rangpur Sadar	132120	50545	8340	28057	1519	3216	4397	6914	11311	102988	77.9503
Taraganj	32000	11820	740	3888	517	1241	3711	3032	6743	24949	77.9656

 
