   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	67619	20525	1357	15084	1045	3613	5852	4274	10126	51750	76.5317
Pirganj	93772	41646	3674	14824	3541	2473	4630	5437	10067	76225	81.2876
Pirgachha	74293	27084	2610	16830	2296	2157	3587	4171	7758	58735	79.0586
Badarganj	66522	23066	1838	7823	518	2370	9974	5283	15257	50872	76.4739
Mithapukur	118406	48563	4989	19034	2396	5773	4278	5901	10179	90934	76.7985
Kaunia	50358	17579	1854	11532	1098	1902	3458	3055	6513	40478	80.3805
Rangpur Sadar	141968	54127	11666	26500	1564	4998	5176	8002	13178	112033	78.9143
Taraganj	34134	12428	869	4976	406	2119	2676	3179	5855	26653	78.0834

 
