   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	26417	9579	3315	3145	1261	1575	677	1428	2105	20980	79.4186
Rangunia	70320	27503	3237	8508	3160	2296	607	7003	7610	52314	74.3942
Doublemooring	43274	15676	5982	4982	1302	1507	794	1960	2754	32203	74.4165
Fatichhari	93719	32778	5390	11174	2735	3856	464	6909	7373	63306	67.5487
Hathazari	68979	28852	6417	4686	2629	1825	337	4591	4928	49337	71.5247
Sitakunda	66507	25711	4188	8632	2517	2077	244	4636	4880	48005	72.1804
Mirsharai	75173	26324	3823	12099	3969	1762	85	5725	5810	53787	71.5510
Rawzan	66936	25493	4276	6328	3610	1771	350	5344	5694	47172	70.4733
Sandwip	52513	21921	1902	10000	2114	580	143	857	1000	37517	71.4433
Boalkhali	42216	18268	2356	3923	2585	2066	424	3917	4341	33539	79.4462
Chandlaish	40797	16976	2791	3556	2115	690	369	4568	4937	31065	76.1453
Banshkhali	78050	31037	4448	10748	1882	1430	954	4428	5382	54927	70.3741
Satkania	65845	26565	3298	7477	2123	1433	602	4057	4659	45555	69.1852
Anwara	45035	19182	2139	4129	2187	965	523	3190	3713	32315	71.7553
Patiya	90745	35594	4905	9139	3859	3474	705	8077	8782	65753	72.4591
Lohagora	53807	20645	2945	10240	1894	658	261	3676	3937	40319	74.9326

 
