   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	30388	10848	3429	3386	1473	2069	855	1689	2544	23749	78.1526
Rangunia	74225	30036	3882	8758	3435	2772	720	6584	7304	56187	75.6982
Doublemooring	45107	16271	6534	5086	1313	1384	749	1939	2688	33276	73.7713
Fatichhari	97489	35708	6730	13094	3040	4855	559	6607	7166	70593	72.4112
Hathazari	71092	29638	7213	4947	2625	1965	538	4710	5248	51636	72.6326
Sitakunda	69822	25869	4661	8908	2511	2641	300	4525	4825	49415	70.7728
Mirsharai	78211	26634	4374	12198	3845	2183	105	5226	5331	54565	69.7664
Rawzan	60061	23764	4005	5875	3539	2025	648	5132	5780	44988	74.9038
Sandwip	53871	21913	1962	10309	1980	559	252	877	1129	37852	70.2641
Boalkhali	43423	18470	2607	4122	2569	2196	546	3834	4380	34344	79.0917
Chandlaish	42425	16603	3032	3376	1971	559	429	4313	4742	30283	71.3801
Banshkhali	79938	32150	4801	10672	1751	2077	1031	4306	5337	56788	71.0401
Satkania	66321	28101	3861	8316	1860	1751	629	3975	4604	48493	73.1186
Anwara	45714	19259	2276	4360	1871	1196	579	3252	3831	32793	71.7351
Patiya	94448	36368	5240	9413	3894	4052	939	7465	8404	67371	71.3313
Lohagora	55553	21650	3304	10464	1862	842	365	3853	4218	42340	76.2155

 
