   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	88687	25981	10078	15641	5551	2887	861	6993	7854	67992	76.6651
Nasirnagar	55032	21882	3588	6929	859	874	1047	5209	6256	40388	73.3900
Nabinagar	89195	29884	9303	13656	2948	659	790	7719	8509	64959	72.8281
Kashba	64208	19974	6988	9889	3985	1563	687	5601	6288	48687	75.8270
Sarail	51757	16408	4426	9188	2046	2408	440	3550	3990	38466	74.3204
Bancharampur	56294	16227	3742	12057	2785	2197	247	5073	5320	42328	75.1910
Akhaura	28970	9647	1710	4865	1050	809	957	2471	3428	21509	74.2458
Ashuganj	27273	8168	2877	4063	1825	755	180	3274	3454	21142	77.5199
Bijoy Nagar	47171	14372	3275	8755	3163	1270	921	3952	4873	35708	75.6991

 
