   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mymensingh Sadar	130123	54281	6210	13418	3431	5522	2747	7363	10110	92972	71.4493
Trisal	81822	42338	2557	6511	1232	1361	1186	2453	3639	57638	70.4432
Fulbaria	86437	43243	2869	4971	1859	940	2964	3395	6359	60241	69.6935
Bhaluka	81475	39601	2610	4500	1613	801	2310	4921	7231	56356	69.1697
Muktagacha	84989	40493	2871	6851	1467	1669	1974	4334	6308	59659	70.1961
Gafargaon	85025	37604	4260	7071	3631	549	997	5728	6725	59840	70.3793
Phulpur	117133	55988	2770	7454	2642	1404	1708	8537	10245	80503	68.7279
Gouripur	62194	29068	1289	5324	822	935	763	4438	5201	42639	68.5581
Ishwarganj	73890	37920	1684	5203	1645	1040	1575	3267	4842	52334	70.8269
Nandail	79681	38807	1019	4861	1017	577	1328	2833	4161	50442	63.3049
Haluaghat	65122	29082	1128	6060	790	575	1687	4781	6468	44103	67.7237
Dhubaura	37640	13499	1723	3210	853	305	996	2083	3079	22669	60.2258

 
