   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	82267	30548	6950	13840	1440	3814	1525	3504	5029	61621	74.9037
Uzirpur	46378	19239	2326	5857	1140	3011	742	3755	4497	36070	77.7739
Bakerganj	64124	23854	3614	10318	2492	2126	1694	5465	7159	49563	77.2924
Babuganj	26351	10737	1260	3510	764	1356	608	1665	2273	19900	75.5190
Mehendiganj	49605	16316	4138	9131	1851	1947	2416	1688	4104	37487	75.5710
Gournadi	35808	14804	1942	5114	871	1437	447	3683	4130	28298	79.0270
Muladi	30498	9492	1968	6244	1245	793	487	1343	1830	21572	70.7325
Hizla	24970	7181	2056	6858	934	557	739	604	1343	18929	75.8070
Agailjhara	28051	11666	1516	2729	756	1371	397	3253	3650	21688	77.3163
Banaripara	28999	11178	1298	3037	1332	2251	574	2017	2591	21687	74.7853

 
