   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	31180	10085	3264	3445	1681	2487	981	1620	2601	23563	75.5709
Rangunia	73387	28267	4222	7984	3462	3557	721	5531	6252	53744	73.2337
Doublemooring	44706	16044	7252	5589	1327	1445	797	1700	2497	34154	76.3969
Fatichhari	104549	36660	7043	13770	3015	6636	608	6519	7127	74251	71.0203
Hathazari	73138	30686	7765	5264	2527	3351	972	4734	5706	55299	75.6091
Sitakunda	73308	27666	6129	9229	2986	3630	466	4026	4492	54132	73.8419
Mirsharai	84305	29927	5306	14388	4692	4212	154	5441	5595	64120	76.0572
Rawzan	62869	23881	4144	7251	4598	3422	1345	5071	6416	49712	79.0724
Sandwip	58818	23834	2619	11063	2668	1671	342	976	1318	43173	73.4010
Boalkhali	45425	18192	2861	3603	2623	2856	693	3537	4230	34365	75.6522
Chandlaish	43856	16528	3136	3148	2362	2218	497	4233	4730	32122	73.2443
Banshkhali	78485	33516	4949	11173	1991	4178	1116	4256	5372	61179	77.9499
Satkania	68246	28829	4403	8475	1837	3200	639	3863	4502	51246	75.0901
Anwara	47018	20250	2710	4395	1966	2143	578	3115	3693	35157	74.7735
Patiya	97042	36957	6567	9192	3851	5558	1072	6327	7399	69524	71.6432
Lohagora	48907	18421	2482	7144	1522	1857	440	3294	3734	35160	71.8915

 
