   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	49976	17900	3301	9177	2015	3776	811	4077	4888	41057	82.1534
Sherpur	82079	36732	7194	10263	2082	3165	2777	5563	8340	67776	82.5741
Shibganj	89305	36819	3948	17552	1818	4577	4814	6576	11390	76104	85.2181
Dhunot	65258	26311	4153	11081	2214	3219	2770	4302	7072	54050	82.8251
Dupchanchia	43959	19548	2270	5155	1011	2545	3097	3486	6583	37112	84.4241
Nandigram	43098	24123	1737	2594	595	1032	1968	2760	4728	34809	80.7671
Adamdighi	45238	20455	3011	3964	1155	1517	1628	4951	6579	36681	81.0845
Bogra Sadar	93185	36072	9973	11554	2670	6927	2153	6127	8280	75476	80.9959
Kahaloo	54613	24370	4260	5266	991	3747	3797	3251	7048	45682	83.6468
Gabtali	72193	27119	4529	17428	1002	4105	1283	3574	4857	59040	81.7808
Sonatola	39568	17917	2618	5497	1840	2627	769	2538	3307	33806	85.4377
Shajahanpur	79001	34397	9166	8611	2234	3983	1964	4163	6127	64518	81.6673

 
