   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	69706	20523	6612	13605	2317	2465	2577	7660	10237	55759	79.9917
Jessore Sadar	151596	46185	14664	30466	5873	8531	5610	11733	17343	123062	81.1776
Sarsa	78373	24450	7184	18488	1736	3376	2084	5946	8030	63264	80.7217
Keshobpur	59176	19800	3110	14137	1335	2630	2682	4677	7359	48371	81.7409
Bagherpara	47448	17217	2911	7239	2204	3900	1285	4154	5439	38910	82.0056
Monirampur	96574	29539	4728	25564	2563	3304	5731	7947	13678	79376	82.1919
Abhaynagar	55063	17400	4830	11198	1410	2613	2279	4818	7097	44548	80.9037
Chowgachha	54130	18279	5020	9735	1563	2211	1812	4186	5998	42806	79.0800

 
