   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	91402	27320	10292	15529	5299	3027	952	7176	8128	69595	76.1417
Nasirnagar	54911	21198	3044	6543	735	873	1162	4864	6026	38419	69.9659
Nabinagar	89761	31315	9150	12954	2631	996	819	7354	8173	65219	72.6585
Kashba	63672	18694	6193	9329	3298	1719	677	5413	6090	45323	71.1820
Sarail	53627	16960	3837	8989	1777	2626	421	3515	3936	38125	71.0929
Bancharampur	57383	16609	3434	11736	2786	2289	269	4911	5180	42034	73.2517
Akhaura	29614	9858	1704	4723	1122	920	1004	2535	3539	21866	73.8367
Ashuganj	27776	8307	2764	4112	1859	885	204	3402	3606	21533	77.5238
Bijoy Nagar	48738	14727	3095	8087	2050	1080	814	3399	4213	33252	68.2260

 
