   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	94905	42802	8032	5361	3106	1633	1067	12638	13705	74639	78.6460
Nagarpur	66517	29204	4130	6993	1615	2668	408	5242	5650	50260	75.5596
Bhuapur	43508	16367	4087	7475	1086	2694	1011	1627	2638	34347	78.9441
Ghatail	103233	45069	7265	14296	1872	3882	3638	6160	9798	82182	79.6083
Basail	38527	14871	2958	3958	1867	1667	1052	3156	4208	29529	76.6450
Tangail Sadar	121657	41310	11853	19668	2682	7010	3429	10540	13969	96492	79.3148
Kalihati	85261	34532	8158	12305	2102	4026	1531	6712	8243	69366	81.3572
Modhupur	113859	52455	5057	15521	1033	3103	4330	5668	9998	87167	76.5570
Gopalpur	59005	22612	5231	9523	1239	2258	1920	3580	5500	46363	78.5747
Shakhipur	70631	35083	4100	4290	1181	1223	2091	4540	6631	52508	74.3413
Delduar	47107	18057	3685	4663	995	1429	638	5468	6106	34935	74.1610

 
