   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	61438	22053	2681	13791	621	1648	1503	2700	4203	44997	73.2397
Roumari	43502	13423	3094	11176	1676	1023	1933	1228	3161	33553	77.1298
Kurigram Sadar	74717	28955	1547	18104	691	1846	2576	4281	6857	58000	77.6262
Ulipur	102413	43502	2907	20871	2271	2389	1740	2796	4536	76476	74.6741
Nageswari	99186	38449	2501	19281	1985	2925	5623	4274	9897	75038	75.6538
Chilmari	30242	13066	1196	4894	1215	1744	962	1553	2515	24630	81.4430
Fulbari	38901	13396	852	8876	436	1543	1944	3119	5063	30166	77.5456
Char Rajibpur	22059	5947	2915	5698	542	798	1042	301	1343	17243	78.1676
Rajarhat	47408	18217	1719	10812	624	1314	1486	2553	4039	36725	77.4658

 
