   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	90367	42474	7199	5030	2459	681	777	11996	12773	70616	78.1436
Nagarpur	64463	30455	3545	5645	1606	1817	355	5894	6249	49317	76.5044
Bhuapur	40749	15762	3840	7392	1226	1823	753	1589	2342	32385	79.4743
Ghatail	97019	44726	6194	12273	1696	2172	2764	5462	8226	75287	77.6003
Basail	37626	16449	3067	4221	1363	350	721	2762	3483	28933	76.8963
Tangail Sadar	109129	40689	9674	15175	1961	5332	2555	9272	11827	84658	77.5761
Kalihati	80973	33535	7338	10343	2097	3563	1199	6403	7602	64478	79.6290
Modhupur	106218	51946	3158	10987	811	1346	3186	5001	8187	76435	71.9605
Gopalpur	64397	23852	3679	12365	2758	1488	1995	2676	4671	48813	75.8001
Shakhipur	65173	32964	3229	3843	1085	433	1920	4587	6507	48061	73.7437
Delduar	45688	17469	3174	3903	1037	1460	439	5080	5519	32562	71.2704

 
