   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	90890	37196	4546	3283	1748	821	391	10694	11085	58679	64.5605
Nagarpur	62554	28912	3277	3284	1225	770	263	5579	5842	43310	69.2362
Bhuapur	35672	15216	2096	2981	854	751	419	1743	2162	24060	67.4479
Ghatail	90632	42954	4754	6225	1174	960	1538	5473	7011	63078	69.5979
Basail	37713	13562	1758	2021	1224	131	269	3206	3475	22171	58.7887
Tangail Sadar	99708	37888	7936	8643	1781	2285	1057	8382	9439	67972	68.1711
Kalihati	67908	26117	4552	5406	1231	2020	690	5447	6137	45463	66.9479
Modhupur	102456	50988	2429	7665	611	842	1841	5074	6915	69450	67.7852
Gopalpur	48562	19876	1964	7896	1068	534	800	2388	3188	34526	71.0967
Shakhipur	62298	28513	2072	2281	725	332	1255	4550	5805	39728	63.7709
Delduar	47845	15782	2419	2950	908	662	239	5742	5981	28702	59.9895

 
