   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mymensingh Sadar	138208	57782	8590	17815	4327	8644	6078	7312	13390	110548	79.9867
Trisal	88115	42859	3815	10420	1974	3283	2901	2691	5592	67943	77.1072
Fulbaria	85693	41438	3784	7357	2345	3121	4671	3415	8086	66131	77.1720
Bhaluka	86291	41505	4508	8216	1550	2841	3193	3161	6354	64974	75.2964
Muktagacha	88351	42056	3819	11351	1720	3206	3647	3163	6810	68962	78.0546
Gafargaon	86242	37590	5954	8722	2934	2048	1900	6164	8064	65312	75.7311
Phulpur	119824	56617	4649	10391	2659	5711	3740	5885	9625	89652	74.8197
Gouripur	59937	28331	1817	7537	848	1818	1120	3979	5099	45450	75.8296
Ishwarganj	78598	41479	2212	7481	694	2537	2104	3330	5434	59837	76.1304
Nandail	82323	43775	1870	9239	1434	2570	1647	1850	3497	62385	75.7808
Haluaghat	65588	31601	2433	7853	619	3291	2034	3320	5354	51151	77.9884
Dhubaura	39956	17437	2308	6859	679	1071	1533	1671	3204	31558	78.9819

 
