   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	62641	24298	2510	13441	639	1548	1758	4456	6214	48650	77.6648
Roumari	43957	14858	2319	11252	1835	1021	2082	1388	3470	34755	79.0659
Kurigram Sadar	73923	30602	1773	17978	672	1300	2627	4074	6701	59026	79.8479
Ulipur	102057	44775	2448	22858	2155	1577	1692	2702	4394	78207	76.6307
Nageswari	94738	39446	2020	19669	1985	2120	6554	5083	11637	76877	81.1470
Chilmari	30267	13378	1168	4885	1201	1426	1009	1623	2632	24690	81.5740
Fulbari	37942	13571	988	7966	656	1353	2107	3520	5627	30161	79.4924
Char Rajibpur	21595	5772	2956	5817	582	730	1107	275	1382	17239	79.8287
Rajarhat	47325	16859	1677	10615	698	1206	1440	2507	3947	35002	73.9609

 
