   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	54909	21527	2652	8487	1883	788	779	3063	3842	39179	71.3526
Rayganj	63382	31832	2084	7521	1917	336	1335	2063	3398	47088	74.2924
Tarash	42894	21825	1349	4580	701	438	1137	1101	2238	31131	72.5766
Sirajganj Sadar	78759	34104	4821	13584	2085	306	1048	2067	3115	58015	73.6614
Kamarkhand	26606	11382	1182	3906	1008	196	222	839	1061	18735	70.4164
Chouhali	17222	7609	717	2711	683	266	224	356	580	12566	72.9648
Ullahpara	115731	50462	6645	19818	2667	1283	1718	3913	5631	86506	74.7475
Belkuchi	55390	27374	3637	4715	1743	115	648	1076	1724	39308	70.9659
Shazadpur	116805	40916	5164	26391	3457	871	282	3573	3855	80654	69.0501

 
