   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	39328	13521	3696	4687	1790	1259	1745	3587	5332	30285	77.0062
Sunamganj Sadar	41985	15075	3019	7198	1553	2511	716	3246	3962	33318	79.3569
Dharmapasa	42102	16990	3259	6167	1562	496	473	3413	3886	32360	76.8610
Sulla	19429	6323	1792	2844	680	451	757	1744	2501	14591	75.0991
Tahirpur	35554	13149	2290	5686	1884	1429	1685	2333	4018	28456	80.0360
Chhatak	53772	19019	6390	6129	2973	556	2678	4903	7581	42648	79.3127
Jogonnathpur	33505	12149	2796	3613	1322	1238	1940	3485	5425	26543	79.2210
Jamalganj	28725	11798	2731	4145	827	688	432	1802	2234	22423	78.0609
Bishwamvarpur	26226	9320	2003	3633	963	1159	1512	1582	3094	20172	76.9160
Dowara Bazar	38186	15707	1861	5475	814	1304	1872	1849	3721	28882	75.6350
Sadar (South)	27820	9643	1818	3864	1151	1066	1102	2331	3433	20975	75.3954

 
