   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	39217	14034	4202	3663	1772	771	1854	3559	5413	29855	76.1277
Sunamganj Sadar	40400	15821	3506	7389	1615	1657	767	3062	3829	33817	83.7054
Dharmapasa	41542	16616	3430	5590	1487	300	515	3442	3957	31380	75.5380
Sulla	19115	6863	1930	2312	617	210	824	1913	2737	14669	76.7408
Tahirpur	33477	13332	2493	4604	2069	684	1513	2195	3708	26890	80.3238
Chhatak	51477	18017	6115	5303	2753	241	2528	4565	7093	39522	76.7760
Jogonnathpur	32824	12499	3077	2436	1393	935	1872	3322	5194	25534	77.7906
Jamalganj	28043	11353	2689	4047	1261	35	430	1760	2190	21575	76.9354
Bishwamvarpur	25399	9392	2394	3432	1099	780	1452	1546	2998	20095	79.1173
Dowara Bazar	37080	16032	2034	5834	998	607	1895	1716	3611	29116	78.5221
Sadar (South)	27243	10103	2118	3037	1159	513	1097	2186	3283	20213	74.1952

 
