   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	43444	17218	5644	4846	375	1499	526	6069	6595	36177	83.2727
Poba (Sadar)	73006	18557	7144	15229	1030	3532	899	13336	14235	59727	81.8111
Mohanpur	41717	16443	2884	7929	620	1788	896	3886	4782	34446	82.5707
Puthiya	48118	17449	5705	6762	463	1313	354	7083	7437	39129	81.3188
Bagmara	91148	37424	7991	13115	2050	3167	2895	7378	10273	74020	81.2086
Charghat	48003	17813	5511	6879	964	1606	493	5884	6377	39150	81.5574
Boalia	101433	35404	25700	15580	899	1755	562	5391	5953	85291	84.0860
Tanore	43442	17377	2650	5019	445	2236	1254	5857	7111	34838	80.1943
Godagari	69594	20863	4659	11631	1454	1531	2237	12185	14422	54560	78.3976
Bagha	41282	13005	4919	8388	330	1116	293	4892	5185	32943	79.7999

 
