   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	36189	12284	3331	3218	1508	30	901	2526	3427	23798	65.7603
Sunamganj Sadar	37092	14164	3337	5164	1569	699	849	1756	2605	27538	74.2424
Dharmapasa	36273	14852	2315	4625	1196	69	321	2446	2767	25824	71.1934
Sulla	17546	5643	1383	2468	567	33	456	1377	1833	11927	67.9756
Tahirpur	29556	12200	2318	3763	1451	15	565	1327	1892	21639	73.2136
Chhatak	47525	12565	3661	5351	2586	123	1380	2923	4303	28589	60.1557
Jogonnathpur	31348	10131	3335	2410	1193	169	597	1641	2238	19476	62.1284
Jamalganj	25151	11092	2357	3103	897	65	153	1056	1209	18723	74.4424
Bishwamvarpur	22052	7584	2807	2943	604	152	665	985	1650	15740	71.3767
Dowara Bazar	33647	12644	1267	5727	843	89	1202	926	2128	22698	67.4592
Sadar (South)	26154	8000	2571	2834	1386	258	1027	1222	2249	17298	66.1390

 
