   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	28926	13621	930	2911	491	501	1850	1578	3428	21882	75.6482
Kalmakanda	48288	23167	2753	4970	1375	830	1930	1653	3583	36678	75.9568
Modan	25808	12910	850	2238	569	642	1252	814	2066	19275	74.6861
Purbadhala	56036	23542	1851	8715	1586	1787	2020	3547	5567	43048	76.8220
Kendua	57177	24910	1589	6052	1960	741	2607	5032	7639	42891	75.0144
Netrokona Sadar	58648	23766	2383	7827	1014	1590	3684	4126	7810	44390	75.6889
Durgapur	44982	16861	1888	7589	1775	873	1865	3402	5267	34253	76.1482
Barhatta	33509	14670	1723	4434	1506	530	1402	2211	3613	26476	79.0116
Mohonganj	30819	13141	1208	3444	1116	512	1574	2372	3946	23367	75.8201
Khaliajhuri	16526	6901	1525	2166	447	171	385	1474	1859	13069	79.0814

 
