   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	91238	27104	10217	15434	5305	2936	934	7097	8031	69027	75.6560
Nasirnagar	54640	21017	3057	6465	728	846	1140	4787	5927	38040	69.6193
Nabinagar	89642	30954	9038	12833	2614	967	798	7266	8064	64470	71.9194
Kashba	63647	18439	5996	9198	3284	1652	668	5384	6052	44621	70.1070
Sarail	53560	16890	3867	8992	1810	2550	421	3485	3906	38015	70.9765
Bancharampur	57256	16491	3445	11741	2756	2252	269	4894	5163	41848	73.0893
Akhaura	29590	9789	1679	4695	1115	894	997	2521	3518	21690	73.3018
Ashuganj	27762	8287	2762	4107	1858	859	203	3376	3579	21452	77.2711
Bijoy Nagar	48719	14714	3063	8078	2057	1056	807	3402	4209	33177	68.0987

 
