   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	58831	20223	620	9447	871	1658	4041	3997	8038	40857	69.4481
Pirganj	83991	40999	3138	8848	3259	1267	3350	3386	6736	64247	76.4927
Pirgachha	70278	31067	1449	12273	1868	1591	2097	4247	6344	54592	77.6801
Badarganj	59934	21666	1319	5348	763	995	6390	5697	12087	42178	70.3741
Mithapukur	111219	52255	2992	12293	2087	1916	2577	4447	7024	78567	70.6417
Kaunia	47185	20493	1357	7915	572	773	1771	5527	7298	38408	81.3987
Rangpur Sadar	145295	62752	9381	20013	1349	3280	8716	6400	15116	111891	77.0095
Taraganj	28530	11783	619	2876	477	761	1456	2470	3926	20442	71.6509

 
