   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Naogaon Sadar	61327	25683	2867	6831	1497	2295	586	10158	10744	49917	81.3948
Mohadebpur	69667	32299	2365	5553	1247	1225	2425	9835	12260	54949	78.8738
Manda	91709	44319	1981	8791	2903	2102	1907	12306	14213	74309	81.0269
Badalgachhi	48136	17070	2222	7779	912	655	1382	8300	9682	38320	79.6078
Rani Nagar	42466	18704	2495	4200	568	1236	1640	4778	6418	33621	79.1716
Patnitola	54870	27815	2664	2901	916	1250	3122	5873	8995	44541	81.1755
Atrai	46916	20846	3260	3111	1469	863	2065	5617	7682	37231	79.3567
Dhamoirhat	43351	20255	1586	4643	809	440	2440	4140	6580	34313	79.1516
Niamatpur	58182	27088	2872	4534	1682	1888	2405	7792	10197	48261	82.9483
Porsa	29002	13630	1521	2644	1069	642	1839	2352	4191	23697	81.7082
Sapahar	36953	17700	1859	4009	263	668	3007	1967	4974	29473	79.7581

 
