   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:23
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	27994	10798	3501	2705	973	823	217	1435	1652	20452	73.0585
Rangunia	64515	23684	2161	7194	2225	1283	247	6353	6600	43147	66.8790
Doublemooring	39302	13595	4606	3031	1067	765	430	1720	2150	25214	64.1545
Fatichhari	93196	28866	4101	10053	3339	521	108	5949	6057	52937	56.8018
Hathazari	66144	22691	3954	2596	2166	449	88	3580	3668	35524	53.7071
Sitakunda	59546	22763	2733	6218	1828	1334	141	3830	3971	38847	65.2386
Mirsharai	70163	23367	2842	9086	3192	933	33	4955	4988	44408	63.2926
Rawzan	60379	20634	2988	5500	3082	690	72	4436	4508	37402	61.9454
Sandwip	47820	17921	2007	7662	1117	343	6	844	850	29900	62.5261
Boalkhali	39811	15843	1261	2950	2338	827	106	3272	3378	26597	66.8082
Chandlaish	37956	13646	1791	3552	2173	409	82	3846	3928	25499	67.1804
Banshkhali	70437	26161	2952	4981	1667	842	464	3410	3874	40477	57.4655
Satkania	61973	20227	2379	5729	2196	775	188	3437	3625	34931	56.3649
Anwara	44676	16989	1706	3358	2423	600	90	3030	3120	28196	63.1122
Patiya	86851	36132	3928	7136	3575	1969	266	7079	7345	60085	69.1817
Lohagora	48006	17128	1908	6548	1589	219	57	2705	2762	30154	62.8130

 
