   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	59248	24101	2027	11356	567	763	1020	2828	3848	42662	72.0058
Roumari	40887	17106	2415	7898	1568	398	1085	1350	2435	31820	77.8242
Kurigram Sadar	66174	31119	2202	12097	532	456	1805	3620	5425	51831	78.3253
Ulipur	95994	49904	1576	14542	1297	780	1522	2209	3731	71830	74.8276
Nageswari	86883	44300	1513	11496	1601	590	2573	4037	6610	66110	76.0908
Chilmari	33517	15094	1110	5872	650	293	539	1477	2016	25035	74.6934
Fulbari	35039	15803	777	5426	552	494	1544	3523	5067	28119	80.2506
Char Rajibpur	18407	6109	1963	5449	447	246	501	334	835	15049	81.7569
Rajarhat	43743	18429	1802	7700	491	430	1191	2466	3657	32509	74.3182

 
