   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	62814	24187	2480	13594	610	1659	1810	4502	6312	48842	77.7566
Roumari	44062	14567	2572	11404	1859	1038	2136	1391	3527	34967	79.3586
Kurigram Sadar	74260	30432	1749	17890	675	1481	2647	4101	6748	58975	79.4169
Ulipur	102519	44705	2490	22923	2221	1816	1714	2740	4454	78609	76.6775
Nageswari	94975	39286	2045	19698	1905	2457	6496	5048	11544	76935	81.0055
Chilmari	30390	13423	1162	4898	1208	1546	1020	1611	2631	24868	81.8295
Fulbari	38058	13372	945	8073	666	1447	2121	3521	5642	30145	79.2081
Char Rajibpur	22408	6088	3005	6000	605	803	1134	294	1428	17929	80.0116
Rajarhat	47546	17059	1644	10857	677	1243	1552	2536	4088	35568	74.8076

 
