   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	30938	10300	3288	3399	1712	2470	1015	1695	2710	23879	77.1834
Rangunia	71780	28100	4025	8505	3403	3150	755	5799	6554	53737	74.8635
Doublemooring	44866	16044	6762	5593	1274	1513	754	1804	2558	33744	75.2106
Fatichhari	104905	36799	7081	14002	3130	6307	622	7204	7826	75145	71.6315
Hathazari	71968	30433	7592	5088	2558	2953	783	4905	5688	54312	75.4669
Sitakunda	74868	28354	5385	9826	3041	3209	364	4518	4882	54697	73.0579
Mirsharai	80156	28482	5248	13414	4296	3269	131	5306	5437	60146	75.0362
Rawzan	61753	24185	4185	6952	4183	2794	1056	5049	6105	48404	78.3832
Sandwip	55082	23109	2277	10979	2554	1052	187	512	699	40670	73.8354
Boalkhali	44491	18587	2823	4116	2703	2664	679	3823	4502	35395	79.5554
Chandlaish	43351	17338	3284	3472	2232	1374	504	4426	4930	32630	75.2693
Banshkhali	77157	32730	5154	11283	1929	3401	1090	4216	5306	59803	77.5082
Satkania	67445	29249	4163	8804	1860	2516	685	3968	4653	51245	75.9804
Anwara	47594	20312	2463	4523	1920	1751	584	3224	3808	34777	73.0701
Patiya	97838	39160	6625	10158	4272	5510	1212	7280	8492	74217	75.8570
Lohagora	57242	22948	3621	11115	1946	1801	479	4079	4558	45989	80.3414

 
