   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mymensingh Sadar	139578	57151	8526	18346	4721	9333	6518	7167	13685	111762	80.0714
Trisal	89690	43909	3931	10933	1902	3584	2983	2792	5775	70034	78.0845
Fulbaria	85965	41236	3980	7731	2431	3152	4717	3445	8162	66692	77.5804
Bhaluka	87631	43105	4760	9315	1890	3381	3240	3405	6645	69096	78.8488
Muktagacha	88409	42620	3826	12029	1569	3297	3727	2951	6678	70019	79.1990
Gafargaon	86797	38658	6131	9347	2700	2327	1955	6195	8150	67313	77.5522
Phulpur	121568	58814	4894	11139	2751	6337	3868	5993	9861	93796	77.1552
Gouripur	60380	28533	1882	7660	1038	2188	1130	4006	5136	46437	76.9079
Ishwarganj	79844	44138	2312	8045	652	2457	2124	3412	5536	63140	79.0792
Nandail	83110	44913	1863	9385	1547	2707	1667	1892	3559	63974	76.9751
Haluaghat	66376	32132	2434	8121	642	3407	2058	3440	5498	52234	78.6941
Dhubaura	40491	17804	2318	7046	668	1087	1556	1718	3274	32197	79.5164

 
