   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	68631	20682	6575	13718	2122	1752	2600	7278	9878	54727	79.7409
Jessore Sadar	148345	45777	13769	29777	5579	7058	5550	11260	16810	118770	80.0634
Sarsa	77426	24734	6644	18346	1502	2588	2168	5637	7805	61619	79.5844
Keshobpur	58304	19778	3043	13653	1292	2274	2718	4564	7282	47322	81.1642
Bagherpara	46810	17916	2950	6928	2152	3357	1365	4173	5538	38841	82.9759
Monirampur	95626	29216	4386	25623	2538	2898	5781	7729	13510	78171	81.7466
Abhaynagar	54297	17081	4723	11487	1287	2024	2269	4781	7050	43652	80.3949
Chowgachha	53197	17846	4760	9782	1462	1839	1876	3940	5816	41505	78.0213

 
