   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	66788	20285	1341	14870	1014	3775	5633	4188	9821	51106	76.5197
Pirganj	93617	41491	3718	14659	3443	2565	4580	5444	10024	75900	81.0750
Pirgachha	73845	26938	2580	16512	2323	2576	3447	4016	7463	58392	79.0737
Badarganj	65530	23075	1866	7877	484	2427	9111	4691	13802	49531	75.5852
Mithapukur	117229	48128	4949	18899	2370	5795	4165	5753	9918	90059	76.8231
Kaunia	49697	17107	1909	11248	914	1859	3174	2874	6048	39085	78.6466
Rangpur Sadar	137725	52502	10717	26406	1477	5162	5099	7777	12876	109140	79.2449
Taraganj	34293	12425	888	5077	393	2146	2535	3008	5543	26472	77.1936

 
