   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	61777	20686	688	11659	765	1882	5042	4377	9419	45099	73.0029
Pirganj	87720	40419	3039	13787	3408	1151	4107	3901	8008	69812	79.5850
Pirgachha	71825	30663	2182	15231	2049	1259	2605	4424	7029	58413	81.3268
Badarganj	62734	23246	1599	6133	700	957	8597	6165	14762	47397	75.5523
Mithapukur	115503	51764	4457	19396	2171	2147	3757	5315	9072	89007	77.0603
Kaunia	47488	17604	1484	11241	588	1062	2461	2376	4837	36816	77.5270
Rangpur Sadar	128603	49743	7994	28041	1442	2918	3846	6448	10294	100432	78.0946
Taraganj	30922	11782	746	3736	573	964	2912	2789	5701	23502	76.0041

 
