   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	59099	24967	2551	12705	701	1430	1426	3341	4767	47121	79.7323
Roumari	42179	16238	2342	9362	1848	939	1252	1367	2619	33348	79.0630
Kurigram Sadar	69856	29695	2077	15115	623	629	2157	3813	5970	54109	77.4579
Ulipur	97811	48645	2199	19811	1720	1446	1636	2389	4025	77846	79.5882
Nageswari	88680	41337	1837	15914	1970	1401	4040	4489	8529	70988	80.0496
Chilmari	32757	13339	1131	5981	963	1079	986	1793	2779	25272	77.1499
Fulbari	35728	14727	897	6960	610	851	1943	3598	5541	29586	82.8090
Char Rajibpur	17798	4964	2139	5237	464	345	576	304	880	14029	78.8235
Rajarhat	44614	17521	2003	8714	581	828	1383	2587	3970	33617	75.3508

 
