   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	50251	18202	3438	9126	2100	4121	832	4108	4940	41927	83.4352
Sherpur	82791	36859	7433	10387	2098	3430	2831	5731	8562	68769	83.0634
Shibganj	89742	35866	3858	17835	1748	4750	4815	6760	11575	75632	84.2772
Dhunot	65568	26438	4237	10996	2225	3432	2779	4366	7145	54473	83.0786
Dupchanchia	44040	19434	2257	5247	988	2745	3119	3545	6664	37335	84.7752
Nandigram	43062	24185	1746	2562	571	1224	1971	2838	4809	35097	81.5034
Adamdighi	45212	20496	3082	3988	1178	1580	1640	5010	6650	36974	81.7792
Bogra Sadar	93551	36338	10021	11643	2605	7044	2106	6295	8401	76052	81.2947
Kahaloo	54751	24229	4219	5415	1033	3897	3829	3338	7167	45960	83.9437
Gabtali	72473	27277	4667	17569	1001	4238	1308	3623	4931	59683	82.3520
Sonatola	39711	17939	2643	5540	1895	2709	778	2548	3326	34052	85.7495
Shajahanpur	79166	34525	9330	8623	2256	4136	1979	4199	6178	65048	82.1666

 
