   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	84924	24495	9448	14937	5333	2194	721	6326	7047	63454	74.7186
Nasirnagar	53837	20824	3479	6854	900	657	805	4804	5609	38323	71.1834
Nabinagar	85191	27764	8675	12524	3025	537	639	6866	7505	60030	70.4652
Kashba	60585	19915	6342	9844	3732	1199	592	4876	5468	46500	76.7517
Sarail	50304	15439	4249	8310	2054	1603	442	3263	3705	35360	70.2926
Bancharampur	55455	15892	3681	12650	2689	1588	207	4546	4753	41253	74.3900
Akhaura	28274	9525	1661	4623	923	555	761	2224	2985	20272	71.6984
Ashuganj	26402	7759	2873	3863	1672	408	139	2865	3004	19579	74.1573
Bijoy Nagar	45159	13511	2935	7991	3169	1164	762	3698	4460	33230	73.5844

 
