   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8707	3017	1410	1114	347	937	226	146	372	7197	82.6576
Rangunia	14883	5302	1133	2319	400	669	137	1064	1201	11024	74.0711
Doublemooring	11712	3354	2349	2208	487	331	319	472	791	9520	81.2842
Fatichhari	12764	3985	901	2913	316	459	44	804	848	9422	73.8170
Sitakunda	11763	3811	1049	1985	686	258	45	496	541	8330	70.8153
Mirsharai	9757	3481	568	1358	440	368	0	997	997	7212	73.9162
Rawzan	3138	1282	294	450	171	43	15	124	139	2379	75.8126
Sandwip	3775	1484	103	745	148	66	15	73	88	2634	69.7748
Chandlaish	5589	2598	482	254	179	274	30	377	407	4194	75.0403
Banshkhali	11260	5035	831	1984	333	503	78	234	312	8998	79.9112
Satkania	16959	7278	753	2444	533	737	155	942	1097	12842	75.7238
Anwara	6383	2488	491	890	296	241	85	238	323	4729	74.0874
Patiya	1628	626	131	232	39	86	4	81	85	1199	73.6486

 
