   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8700	3241	1537	1213	288	626	193	139	332	7237	83.1839
Rangunia	8865	2764	422	1652	347	544	114	918	1032	6761	76.2662
Doublemooring	11730	3405	2408	1985	469	207	310	451	761	9235	78.7298
Fatichhari	12465	3406	631	2372	271	337	32	791	823	7840	62.8961
Sitakunda	15762	6289	993	2532	595	578	47	774	821	11808	74.9144
Rawzan	8629	3480	623	919	387	124	17	575	592	6125	70.9816
Sandwip	9717	3633	324	1679	305	86	27	129	156	6183	63.6308
Chandlaish	5466	2545	307	417	138	111	26	368	394	3912	71.5697
Banshkhali	11289	4687	676	2177	101	111	80	180	260	8012	70.9717
Satkania	15225	6332	437	1864	575	298	96	808	904	10410	68.3744
Anwara	9105	3602	507	1126	578	216	130	399	529	6558	72.0264
Patiya	5149	1740	329	745	229	211	14	373	387	3641	70.7128
Lohagora	11215	5183	997	2562	45	115	18	147	165	9067	80.8471

 
