   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8706	3024	1403	1102	343	914	226	146	372	7158	82.2192
Rangunia	14693	5235	1058	2566	383	589	137	1062	1199	11030	75.0698
Doublemooring	11726	3350	2352	2198	487	321	319	472	791	9499	81.0080
Fatichhari	12756	3969	903	2898	313	441	44	804	848	9372	73.4713
Sitakunda	11276	3733	1027	1958	605	273	45	493	538	8134	72.1355
Mirsharai	9608	3374	596	1316	438	332	0	993	993	7049	73.3659
Rawzan	3168	1300	263	431	151	23	8	122	130	2298	72.5379
Sandwip	5588	2300	164	1098	223	65	15	66	81	3931	70.3472
Chandlaish	5560	2608	409	280	167	226	29	377	406	4096	73.6691
Banshkhali	10151	4230	623	1661	239	392	60	229	289	7434	73.2342
Satkania	14716	6459	589	2153	482	509	113	821	934	11126	75.6048
Anwara	6383	2446	476	847	296	232	85	238	323	4620	72.3798
Patiya	1614	635	133	237	38	78	4	81	85	1206	74.7212
Lohagora	9774	4146	477	1005	52	167	21	219	240	6087	62.2775

 
