   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8709	3014	1380	1111	333	869	225	145	370	7077	81.2608
Rangunia	16223	5950	1082	2910	453	670	155	1188	1343	12408	76.4840
Doublemooring	11734	3336	2348	2199	482	294	317	469	786	9445	80.4926
Fatichhari	12718	3943	891	2877	302	398	43	804	847	9258	72.7945
Sitakunda	18422	6612	1249	3223	949	568	47	967	1014	13615	73.9062
Rawzan	3135	1334	300	415	141	15	8	122	130	2335	74.4817
Sandwip	5556	2199	176	1115	221	64	15	66	81	3856	69.4024
Chandlaish	5530	2612	383	331	156	167	28	374	402	4051	73.2550
Banshkhali	10612	4092	650	1470	237	331	60	223	283	7063	66.5567
Satkania	13586	6073	532	1935	453	402	105	670	775	10170	74.8565
Anwara	6380	2473	480	826	284	210	85	238	323	4596	72.0376
Patiya	1603	591	110	204	38	65	4	80	84	1092	68.1223
Lohagora	11327	5227	1031	2893	62	214	22	160	182	9609	84.8327

 
