   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8709	3020	1397	1108	340	904	226	146	372	7141	81.9956
Rangunia	14606	5195	1011	2517	374	576	137	1062	1199	10872	74.4352
Doublemooring	11728	3346	2353	2189	487	315	319	472	791	9481	80.8407
Fatichhari	12749	3963	903	2899	310	438	44	804	848	9361	73.4254
Sitakunda	11172	3721	1019	1955	612	272	45	493	538	8117	72.6549
Mirsharai	9582	3349	580	1314	438	329	0	993	993	7003	73.0850
Rawzan	3153	1328	274	415	149	23	8	122	130	2319	73.5490
Sandwip	4908	2090	145	989	146	59	15	66	81	3510	71.5159
Chandlaish	5550	2627	420	284	163	215	29	377	406	4115	74.1441
Banshkhali	10163	4207	639	1635	238	384	60	229	289	7392	72.7344
Satkania	14734	6455	586	2146	482	503	113	821	934	11106	75.3767
Anwara	5615	2246	262	830	269	230	85	208	293	4130	73.5530
Patiya	1612	627	127	233	38	74	4	81	85	1184	73.4491
Lohagora	18324	8374	1414	4273	355	423	77	848	925	15764	86.0293

 
