   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8709	3016	1378	1118	333	864	225	145	370	7079	81.2837
Rangunia	16172	5948	1081	2910	454	638	155	1184	1339	12370	76.4902
Doublemooring	11734	3328	2344	2193	482	291	317	469	786	9424	80.3136
Fatichhari	12717	3913	876	2850	301	398	43	804	847	9185	72.2262
Sitakunda	18381	6607	1252	3226	947	569	47	967	1014	13615	74.0711
Rawzan	3132	1327	300	416	141	15	7	121	128	2327	74.2976
Sandwip	5556	2197	179	1118	221	64	15	66	81	3860	69.4744
Chandlaish	5525	2604	378	335	155	166	28	374	402	4040	73.1222
Banshkhali	10614	4052	663	1438	237	324	60	222	282	6996	65.9129
Satkania	13581	6069	530	1930	454	2314	661	4063	4724	16021	117.9663
Anwara	6413	2485	480	819	283	208	85	238	323	4598	71.6981
Patiya	1600	595	111	203	38	66	4	80	84	1097	68.5625
Lohagora	11327	5245	1041	2907	62	212	22	159	181	9648	85.1770

 
