   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8705	3093	1426	1189	303	711	222	143	365	7087	81.4130
Rangunia	7325	2610	409	1140	275	265	92	682	774	5473	74.7167
Doublemooring	11733	3381	2373	2021	478	263	316	468	784	9300	79.2636
Fatichhari	12600	3937	811	2787	288	348	43	797	840	9011	71.5159
Sitakunda	16723	6469	1082	2883	773	532	47	775	822	12561	75.1121
Rawzan	3128	1336	250	418	126	18	2	113	115	2263	72.3465
Sandwip	5531	2176	203	1110	219	64	15	66	81	3853	69.6619
Chandlaish	5495	2476	328	405	150	123	27	369	396	3878	70.5732
Banshkhali	8215	3085	461	945	70	75	35	109	144	4780	58.1862
Satkania	12959	5769	439	1788	464	312	90	623	713	9485	73.1924
Anwara	5966	2232	450	774	267	179	84	229	313	4215	70.6504
Patiya	5170	1728	327	729	245	228	23	382	405	3662	70.8317
Lohagora	11327	5264	1071	2563	57	172	21	154	175	9302	82.1224

 
