   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8625	3250	1490	1087	215	409	131	133	264	6715	77.8551
Rangunia	18320	6438	910	3294	657	643	99	1391	1490	13432	73.3188
Doublemooring	11670	2942	2015	1758	441	108	279	395	674	7938	68.0206
Fatichhari	24875	8846	1819	4572	576	202	43	1320	1363	17378	69.8613
Sitakunda	14891	6315	1043	2286	499	396	41	736	777	11316	75.9922
Rawzan	12192	3974	1353	1731	436	126	4	480	484	8104	66.4698
Sandwip	11424	4327	617	1588	294	52	7	98	105	6983	61.1257
Chandlaish	5345	2526	227	471	166	104	16	343	359	3853	72.0861
Banshkhali	11963	5726	665	1780	167	80	66	343	409	8827	73.7858
Satkania	13002	5205	586	1621	409	228	47	517	564	8613	66.2437
Anwara	15777	6871	949	2161	899	276	142	590	732	11888	75.3502
Patiya	12244	4730	855	1827	342	399	17	664	681	8834	72.1496
Lohagora	11091	5089	792	2420	27	46	5	94	99	8473	76.3953

 
