   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Rangunia	11400	3887	573	2537	643	558	125	1361	1486	9684	84.9474
Doublemooring	11700	3307	2376	2035	458	166	303	431	734	9076	77.5726
Fatichhari	12351	3068	395	1568	267	299	32	779	811	6408	51.8824
Sitakunda	7688	2855	251	1094	337	287	2	474	476	5300	68.9386
Rawzan	12134	3274	767	1070	461	133	4	489	493	6198	51.0796
Sandwip	7208	2604	348	1324	261	52	7	81	88	4677	64.8862
Chandlaish	5443	2628	296	406	122	95	25	363	388	3935	72.2947
Satkania	11906	5036	308	1427	521	259	55	662	717	8268	69.4440
Anwara	7586	3170	337	939	491	113	74	314	388	5438	71.6847
Patiya	5134	1710	324	797	208	175	10	363	373	3587	69.8675
Lohagora	11132	5100	917	2479	38	92	11	136	147	8773	78.8088

 
