   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8703	3092	1420	1189	305	701	222	143	365	7072	81.2593
Rangunia	20351	7345	971	3180	852	879	174	1977	2151	15378	75.5639
Doublemooring	11733	3380	2370	1974	478	256	315	467	782	9240	78.7522
Fatichhari	12595	3934	808	2783	286	344	43	797	840	8995	71.4172
Sitakunda	16694	6470	1078	2847	773	532	47	775	822	12522	75.0090
Rawzan	3128	1334	248	415	125	18	2	113	115	2255	72.0908
Sandwip	5528	2176	208	1117	219	64	15	66	81	3865	69.9168
Chandlaish	5492	2460	317	403	150	123	27	369	396	3849	70.0838
Banshkhali	8215	3173	447	839	70	68	35	107	142	4739	57.6872
Satkania	12956	5749	418	1765	463	310	549	623	1172	9877	76.2349
Anwara	5966	2221	449	761	269	178	84	228	312	4190	70.2313
Patiya	5168	1731	328	734	245	228	23	382	405	3671	71.0333
Lohagora	11327	5248	1064	2559	57	171	21	154	175	9274	81.8752

 
