   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhuapur	7092	3469	692	490	314	513	97	137	234	5712	80.5415
Ghatail	14511	6034	1409	1734	564	548	528	745	1273	11562	79.6775
Basail	14804	5182	1652	2532	1205	372	330	668	998	11941	80.6606
Tangail Sadar	16036	5636	2168	2583	289	1877	331	686	1017	13570	84.6221
Kalihati	29112	12036	3071	3725	825	1267	514	2301	2815	23739	81.5437
Modhupur	45129	20177	2204	6558	685	1111	1646	2366	4012	34747	76.9948
Gopalpur	15231	4783	2620	2933	354	488	266	555	821	11999	78.7801
Delduar	9500	4216	825	1071	241	377	70	842	912	7642	80.4421

 
